crime,address,city,department,date,time
Aggravated assault,400 block Union Pl,Syracuse,Syracuse,10/12/2015,12:20 a.m.
Aggravated assault,1900 block E Fayette St,Syracuse,Syracuse,10/12/2015,1:52 p.m.
Aggravated assault,2600 block Midland Av,Syracuse,Syracuse,10/12/2015,5:46 p.m.
Arson,100 block Fage Av,Syracuse,Syracuse,10/12/2015,2:42 p.m.
Burglary,8500 block Brewerton Rd,Cicero,Cicero,10/12/2015,4:00 p.m.-7:00 a.m.
Burglary,0 block Collamer Crsg,East Syracuse,DeWitt,10/12/2015,6:00 p.m.-7:00 a.m.
Burglary,0 block Corcoran Ct,Syracuse,Syracuse,10/12/2015,5:00 p.m.-6:00 p.m.
Burglary,700 block Euclid Av,Syracuse,Syracuse,10/12/2015,10:09 p.m.-10:19 p.m.
Burglary,800 block Euclid Av,Syracuse,Syracuse,10/12/2015,9:30 p.m.-10:00 p.m.
Burglary,300 block Willumae Dr,Syracuse,Syracuse,10/12/2015,7:15 a.m.-2:00 p.m.
Larceny,0 block Kings Ct,Camillus,Camillus,10/12/2015,1:22 a.m.
Larceny,0 block E Genesee St,Skaneateles,Skaneateles,10/12/2015,2:30 p.m.-2:40 p.m.
Larceny,900 block Hiawatha Blvd W,Syracuse,Syracuse,10/12/2015,12:00 p.m.-6:45 a.m.
Larceny,400 block Fay Rd,Syracuse,Geddes,10/12/2015,9:00 p.m.-7:00 a.m.
Larceny,100 block Park Av,Syracuse,Syracuse,10/12/2015,12:00 p.m.-9:00 a.m.
Larceny,200 block N Collingwood Av,Syracuse,Syracuse,10/12/2015,11:08 a.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,10/12/2015,12:58 p.m.
Larceny,3600 block W Genesee St,Syracuse,Camillus,10/12/2015,1:16 p.m.
Larceny,100 block Berwyn Av,Syracuse,Syracuse,10/12/2015,9:00 a.m.-12:00 p.m.
Larceny,300 block Dakin St,Syracuse,Syracuse,10/12/2015,5:30 p.m.-6:00 p.m.
Larceny,700 block First North St,Syracuse,Syracuse,10/12/2015,6:12 p.m.
Larceny,700 block S Salina St,Syracuse,Syracuse,10/12/2015,7:03 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/12/2015,6:25 p.m.
Larceny,700 block First North St,Syracuse,Syracuse,10/12/2015,6:50 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/12/2015,9:40 p.m.
Larceny,100 block Clarendon St,Syracuse,Syracuse,10/12/2015,8:00 p.m.-6:00 p.m.
Larceny,4400 block S Salina St,Syracuse,Syracuse,10/12/2015,10:00 a.m.
Larceny,1000 block Tyson Pl,Syracuse,Onondaga County,10/12/2015,12:00 p.m.
Larceny,100 block Stinard Av,Syracuse,Syracuse,10/12/2015,11:05 p.m.-6:00 a.m.
Larceny,100 block Fineview Pl,Syracuse,Syracuse,10/12/2015,7:00 p.m.-6:00 p.m.
Robbery,400 block Catherine St,Syracuse,Syracuse,10/12/2015,2:55 p.m.
Vehicle theft,6500 block Baptist Way,East Syracuse,Onondaga County,10/12/2015,4:05 a.m.
Aggravated assault,2800 block James St,Syracuse,Syracuse,10/11/2015,1:00 a.m.
Aggravated assault,200 block Miles Av,Syracuse,Syracuse,10/11/2015,2:34 a.m.
Burglary,5500 block N Burdick St,Fayetteville,Manlius,10/11/2015,12:00 p.m.
Burglary,1500 block Hawley Av,Syracuse,Syracuse,10/11/2015,12:00 a.m.-11:30 a.m.
Burglary,200 block Wyoming St,Syracuse,Syracuse,10/11/2015,6:28 p.m.
Larceny,8400 block Oswego Rd,Baldwinsville,Onondaga County,10/11/2015,2:25 p.m.
Larceny,5700 block Crabtree Ln,Cicero,Cicero,10/11/2015,4:00 p.m.-12:00 p.m.
Larceny,3400 block Erie Blvd E,DeWitt,DeWitt,10/11/2015,4:00 p.m.-5:35 p.m.
Larceny,0 block Deerfield Rd,East Syracuse,DeWitt,10/11/2015,10:00 p.m.-7:00 a.m.
Larceny,400 block Electronics Pkwy,Liverpool,Onondaga County,10/11/2015,9:12 p.m.-9:17 p.m.
Larceny,2600 block Brewerton Rd,Mattydale,Onondaga County,10/11/2015,11:30 a.m.
Larceny,200 block Homecroft Rd,Syracuse,Syracuse,10/11/2015,10:30 p.m.-7:35 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/11/2015,1:00 p.m.
Larceny,800 block Ackerman Av,Syracuse,Syracuse,10/11/2015,4:00 p.m.-1:00 p.m.
Larceny,100 block Erie St,Syracuse,Syracuse,10/11/2015,2:06 p.m.
Larceny,600 block Otisco St,Syracuse,Syracuse,10/11/2015,7:59 p.m.
Larceny,400 block Howard St,Syracuse,Syracuse,10/11/2015,2:30 a.m.-7:00 a.m.
Larceny,1300 block Grant Blvd,Syracuse,Syracuse,10/11/2015,6:00 a.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Syracuse,10/11/2015,7:50 p.m.-7:56 p.m.
Larceny,100 block Marshall St,Syracuse,Syracuse,10/11/2015,4:00 a.m.-4:30 a.m.
Larceny,800 block Ackerman Av,Syracuse,Syracuse,10/11/2015,5:00 p.m.-11:30 a.m.
Larceny,800 block Sumner Av,Syracuse,Syracuse,10/11/2015,2:00 a.m.-11:45 a.m.
Larceny,900 block Ackerman Av,Syracuse,Syracuse,10/11/2015,12:00 p.m.
Larceny,800 block S State St,Syracuse,Syracuse,10/11/2015,7:30 p.m.-6:05 p.m.
Larceny,100 block Marshall St,Syracuse,Syracuse,10/11/2015,2:05 p.m.-6:05 p.m.
Larceny,400 block Durston Av,Syracuse,Syracuse,10/11/2015,1:05 p.m.
Vehicle theft,4200 block James St,East Syracuse,DeWitt,10/11/2015,3:00 a.m.
Vehicle theft,6600 block Old Collamer Rd S,East Syracuse,DeWitt,10/11/2015,9:00 p.m.-6:00 a.m.
Aggravated assault,0 block W Ostrander Av,Syracuse,Syracuse,10/10/2015,12:54 p.m.
Aggravated assault,100 block West End Dr,Syracuse,Syracuse,10/10/2015,12:00 p.m.-2:30 p.m.
Burglary,700 block Matty Av,Mattydale,Onondaga County,10/10/2015,8:27 p.m.
Burglary,3100 block Bellevue Av,Syracuse,Onondaga County,10/10/2015,12:20 a.m.
Burglary,200 block Pulaski St,Syracuse,Syracuse,10/10/2015,1:20 a.m.-1:28 a.m.
Burglary,2900 block E Genesee St,Syracuse,Syracuse,10/10/2015,12:50 a.m.
Burglary,100 block Fernwood Av,Syracuse,Syracuse,10/10/2015,6:30 p.m.-10:00 a.m.
Burglary,700 block Euclid Av,Syracuse,Syracuse,10/10/2015,1:00 a.m.-11:00 a.m.
Burglary,100 block Clyde Av,Syracuse,Syracuse,10/10/2015,11:30 p.m.-1:30 p.m.
Burglary,300 block Willumae Dr,Syracuse,Syracuse,10/10/2015,10:20 a.m.-10:45 a.m.
Burglary,700 block Hawley Av,Syracuse,Syracuse,10/10/2015,6:40 p.m.
Larceny,3200 block Holly Rdg,Baldwinsville,Onondaga County,10/10/2015,1:30 p.m.-7:30 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/10/2015,7:18 p.m.
Larceny,4100 block Route 31,Clay,Onondaga County,10/10/2015,12:00 p.m.
Larceny,7500 block W Taft Rd,N Syracuse,Onondaga County,10/10/2015,6:45 p.m.
Larceny,100 block Judson St,Syracuse,Syracuse,10/10/2015,11:00 a.m.-3:00 a.m.
Larceny,3200 block S Salina St,Syracuse,Syracuse,10/10/2015,12:50 p.m.
Larceny,200 block Hartson St,Syracuse,Syracuse,10/10/2015,4:36 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/10/2015,3:30 p.m.
Larceny,3500 block W Genesee St,Syracuse,Camillus,10/10/2015,5:33 p.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Geddes,10/10/2015,2:30 p.m.-8:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/10/2015,8:30 p.m.
Larceny,100 block Hillcrest Rd,Syracuse,Onondaga County,10/10/2015,10:43 p.m.-11:45 p.m.
Larceny,500 block Montgomery St,Syracuse,Syracuse,10/10/2015,7:45 p.m.-12:30 p.m.
Larceny,300 block Melrose Av,Syracuse,Syracuse,10/10/2015,7:31 p.m.-2:23 a.m.
Larceny,300 block W Jefferson St,Syracuse,Syracuse,10/10/2015,8:30 p.m.-9:00 a.m.
Murder,2200 block E Fayette St,Syracuse,Syracuse,10/10/2015,2:54 a.m.
Vehicle theft,6500 block Thompson Rd,East Syracuse,DeWitt,10/10/2015,3:34 p.m.
Vehicle theft,300 block N Lowell Av,Syracuse,Syracuse,10/10/2015,10:00 a.m.-2:00 p.m.
Aggravated assault,100 block W Fayette St,Syracuse,Syracuse,10/9/2015,1:30 a.m.
Aggravated assault,300 block Coolidge Av,Syracuse,Syracuse,10/9/2015,12:08 p.m.
Burglary,4900 block Lakeview Dr,Fayetteville,Manlius,10/9/2015,3:00 p.m.-12:49 a.m.
Burglary,200 block Lilac St,Syracuse,Syracuse,10/9/2015,2:50 a.m.
Burglary,200 block Lilac St,Syracuse,Syracuse,10/9/2015,2:50 a.m.
Burglary,300 block Crossett St,Syracuse,Syracuse,10/9/2015,8:20 p.m.-9:15 p.m.
Larceny,0 block E Genesee St,Baldwinsville,Baldwinsville,10/9/2015,8:07 a.m.-8:14 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/9/2015,12:44 p.m.
Larceny,100 block Eagle Crest Dr,Camillus,Camillus,10/9/2015,3:00 a.m.-1:41 p.m.
Larceny,3600 block Erie Blvd E,DeWitt,DeWitt,10/9/2015,4:25 p.m.-4:32 p.m.
Larceny,4200 block James St,East Syracuse,DeWitt,10/9/2015,3:15 p.m.
Larceny,6300 block Rt 298,East Syracuse,DeWitt,10/9/2015,3:00 p.m.-3:45 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,10/9/2015,1:15 p.m.-2:37 p.m.
Larceny,2800 block Brewerton Rd,Mattydale,Onondaga County,10/9/2015,5:59 p.m.
Larceny,700 block N Main St,North Syracuse,North Syracuse,10/9/2015,11:13 a.m.-11:26 a.m.
Larceny,1200 block Bellevue Av,Syracuse,Syracuse,10/9/2015,7:30 a.m.-7:37 a.m.
Larceny,3100 block Bellevue Av,Syracuse,Onondaga County,10/9/2015,12:00 p.m.-3:45 p.m.
Larceny,800 block Park Av,Syracuse,Syracuse,10/9/2015,12:00 p.m.
Larceny,200 block W Jefferson St,Syracuse,Syracuse,10/9/2015,11:00 p.m.-7:55 a.m.
Larceny,200 block W Jefferson St,Syracuse,Syracuse,10/9/2015,4:20 p.m.
Larceny,3300 block W Genesee St,Syracuse,Geddes,10/9/2015,6:10 p.m.-6:15 p.m.
Larceny,200 block Rider Av,Syracuse,Syracuse,10/9/2015,7:45 p.m.-7:51 p.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Syracuse,10/9/2015,1:00 p.m.
Larceny,400 block W Division St,Syracuse,Syracuse,10/9/2015,8:35 p.m.
Larceny,200 block Gifford St,Syracuse,Syracuse,10/9/2015,1:15 p.m.
Larceny,900 block Canal St,Syracuse,Syracuse,10/9/2015,3:00 p.m.-6:30 a.m.
Larceny,700 block S Crouse Av,Syracuse,Syracuse,10/9/2015,10:45 a.m.-11:45 a.m.
Larceny,300 block Apple St,Syracuse,Syracuse,10/9/2015,6:20 a.m.-7:00 a.m.
Robbery,800 block Valley Dr,Syracuse,Syracuse,10/9/2015,5:30 p.m.-5:40 p.m.
Robbery,400 block Skytop Rd,Syracuse,Syracuse,10/9/2015,9:59 p.m.
Vehicle theft,8300 block Warbler Way,Liverpool,Onondaga County,10/9/2015,12:00 p.m.
Aggravated assault,7100 block Oswego Rd,Liverpool,Onondaga County,10/8/2015,7:06 a.m.
Aggravated assault,700 block S Geddes St,Syracuse,Syracuse,10/8/2015,5:20 p.m.
Aggravated assault,300 block S Alvord St,Syracuse,Syracuse,10/8/2015,11:28 p.m.
Aggravated assault,100 block Kellogg St,Syracuse,Syracuse,10/8/2015,11:20 p.m.
Burglary,8000 block Princess Path,Liverpool,Onondaga County,10/8/2015,4:00 p.m.-8:50 a.m.
Burglary,7500 block Buckley Rd,North Syracuse,Onondaga County,10/8/2015,2:30 p.m.-8:15 a.m.
Burglary,7500 block Buckley Rd,North Syracuse,Onondaga County,10/8/2015,2:30 p.m.-8:15 a.m.
Burglary,1700 block S Salina St,Syracuse,Syracuse,10/8/2015,1:10 a.m.
Burglary,1500 block S Geddes St,Syracuse,Syracuse,10/8/2015,9:30 p.m.-9:30 a.m.
Burglary,100 block Colby Av,Syracuse,Syracuse,10/8/2015,8:00 a.m.-8:54 p.m.
Burglary,1100 block Meadowbrook Dr,Syracuse,Syracuse,10/8/2015,2:30 p.m.-9:30 p.m.
Burglary,600 block Hiawatha Blvd W,Syracuse,Syracuse,10/8/2015,9:54 a.m.
Larceny,0 block Oswego St,Baldwinsville,Onondaga County,10/8/2015,12:00 p.m.-11:00 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/8/2015,11:20 a.m.
Larceny,5300 block W Genesee St,Camillus,Onondaga County,10/8/2015,9:13 p.m.
Larceny,8700 block Brewerton Rd,Cicero,Cicero,10/8/2015,12:00 p.m.-1:15 p.m.
Larceny,3600 block Erie Blvd E,DeWitt,DeWitt,10/8/2015,3:55 p.m.
Larceny,6600 block Kirkville Rd,East Syracuse,DeWitt,10/8/2015,12:00 p.m.-2:00 p.m.
Larceny,7900 block Anchor Dr,Liverpool,Onondaga County,10/8/2015,9:30 a.m.-7:55 a.m.
Larceny,0 block Quail Path,Liverpool,Onondaga County,10/8/2015,2:00 p.m.-9:45 a.m.
Larceny,0 block Quail Path,Liverpool,Onondaga County,10/8/2015,2:00 p.m.-7:30 a.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,10/8/2015,12:00 p.m.-6:00 p.m.
Larceny,8700 block Dell Center Dr,Liverpool,Onondaga County,10/8/2015,6:18 p.m.
Larceny,4300 block Plantation Blvd,Liverpool,Onondaga County,10/8/2015,2:47 p.m.-9:00 a.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Syracuse,10/8/2015,3:24 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/8/2015,4:30 p.m.
Larceny,2500 block Erie Blvd E,Syracuse,Syracuse,10/8/2015,1:20 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/8/2015,6:00 p.m.-9:30 p.m.
Robbery,4100 block W Genesee St,Syracuse,Camillus,10/8/2015,9:06 p.m.
Robbery,200 block Gifford St,Syracuse,Syracuse,10/8/2015,10:15 p.m.
Vehicle theft,4100 block S Salina St,Syracuse,Syracuse,10/8/2015,7:25 p.m.
Aggravated assault,100 block Schiller Av,Syracuse,Syracuse,10/7/2015,12:03 a.m.
Aggravated assault,1000 block Danforth St,Syracuse,Syracuse,10/7/2015,1:05 a.m.-1:35 a.m.
Aggravated assault,500 block W Newell St,Syracuse,Syracuse,10/7/2015,8:33 p.m.
Aggravated assault,100 block Dippold Av,Syracuse,Onondaga County,10/7/2015,11:00 p.m.-11:19 p.m.
Burglary,700 block S Beech St,Syracuse,Syracuse,10/7/2015,7:00 a.m.-11:05 a.m.
Burglary,900 block N Alvord St,Syracuse,Syracuse,10/7/2015,2:40 p.m.
Larceny,100 block Township Blvd,Camillus,Camillus,10/7/2015,12:00 a.m.-3:00 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/7/2015,7:21 p.m.
Larceny,8000 block Brewerton Rd,Cicero,Cicero,10/7/2015,2:20 p.m.
Larceny,8000 block Brewerton Rd,Cicero,Onondaga County,10/7/2015,1:51 p.m.
Larceny,4300 block Route 31,Clay,Onondaga County,10/7/2015,8:00 a.m.-11:59 p.m.
Larceny,4300 block Route 31,Clay,Onondaga County,10/7/2015,8:00 a.m.-11:59 p.m.
Larceny,3400 block Erie Blvd E,DeWitt,DeWitt,10/7/2015,3:30 p.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,10/7/2015,2:30 p.m.-3:20 p.m.
Larceny,6300 block E Taft Rd,East Syracuse,Cicero,10/7/2015,5:30 p.m.
Larceny,5800 block Bridge St,East Syracuse,DeWitt,10/7/2015,8:15 p.m.-8:25 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,10/7/2015,3:08 p.m.
Larceny,100 block Towne Dr,Fayetteville,Onondaga County,10/7/2015,4:49 p.m.
Larceny,100 block Drexler Av S,Liverpool,Onondaga County,10/7/2015,10:00 p.m.-5:00 p.m.
Larceny,4100 block Oakledge Dr,Liverpool,Onondaga County,10/7/2015,12:00 a.m.
Larceny,3100 block Rose Hill Rd,Skaneateles,Onondaga County,10/7/2015,8:00 a.m.-2:00 p.m.
Larceny,300 block Vann St,Syracuse,Syracuse,10/7/2015,8:00 p.m.-6:56 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/7/2015,11:43 a.m.
Larceny,500 block Yale Av,Syracuse,Geddes,10/7/2015,12:00 p.m.-12:30 p.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,10/7/2015,1:45 p.m.
Larceny,0 block Dorchester Rd,Syracuse,Geddes,10/7/2015,7:00 p.m.-1:50 p.m.
Larceny,400 block Lionel Av,Syracuse,Solvay,10/7/2015,8:00 p.m.-6:00 a.m.
Larceny,3500 block W Genesee St,Syracuse,Camillus,10/7/2015,11:17 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/7/2015,5:49 p.m.-5:59 p.m.
Larceny,3600 block W Genesee St,Syracuse,Camillus,10/7/2015,8:54 p.m.
Larceny,900 block Comstock Av,Syracuse,Syracuse,10/7/2015,5:00 p.m.
Larceny,100 block Killian Dr,Syracuse,Syracuse,10/7/2015,6:05 a.m.-6:20 a.m.
Robbery,200 block Ostrom Av,Syracuse,Syracuse,10/7/2015,11:26 p.m.
Vehicle theft,100 block Valley Dr,Syracuse,Syracuse,10/7/2015,6:47 a.m.
Aggravated assault,7500 block Windview Cir,Bridgeport,Cicero,10/6/2015,10:15 p.m.
Aggravated assault,100 block W Onondaga St,Syracuse,Syracuse,10/6/2015,8:25 p.m.
Aggravated assault,900 block Teall Av,Syracuse,Syracuse,10/6/2015,11:15 p.m.
Burglary,200 block W Molloy Rd,Mattydale,Onondaga County,10/6/2015,12:00 a.m.-1:00 a.m.
Burglary,100 block Oak St,Syracuse,Syracuse,10/6/2015,12:30 a.m.
Burglary,3300 block Burnet Av,Syracuse,Syracuse,10/6/2015,7:15 a.m.-7:37 a.m.
Burglary,200 block Furman St,Syracuse,Syracuse,10/6/2015,6:50 a.m.-1:45 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/6/2015,5:59 p.m.
Larceny,8500 block Henry Clay Blvd,Clay,Onondaga County,10/6/2015,10:47 a.m.
Larceny,5000 block Brittonfield Pkwy,East Syracuse,DeWitt,10/6/2015,3:00 p.m.-6:30 a.m.
Larceny,5800 block Bridge St,East Syracuse,DeWitt,10/6/2015,12:43 p.m.
Larceny,8700 block Dell Center Dr,Liverpool,Onondaga County,10/6/2015,9:50 a.m.
Larceny,100 block Brandywine Dr,Manlius,Manlius,10/6/2015,9:00 a.m.-9:02 a.m.
Larceny,200 block S Central Av,Minoa,Manlius,10/6/2015,7:00 a.m.-2:00 p.m.
Larceny,200 block Hyland Dr,North Syracuse,Onondaga County,10/6/2015,11:12 p.m.
Larceny,100 block Dolores Ter N,North Syracuse,Onondaga County,10/6/2015,8:52 p.m.
Larceny,100 block Windemere Rd,Syracuse,Geddes,10/6/2015,10:00 p.m.-8:27 a.m.
Larceny,100 block Mather St,Syracuse,Syracuse,10/6/2015,12:30 p.m.-8:30 a.m.
Larceny,700 block N Clinton St,Syracuse,Syracuse,10/6/2015,6:00 a.m.-12:00 p.m.
Larceny,1100 block N Salina St,Syracuse,Syracuse,10/6/2015,3:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/6/2015,4:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/6/2015,5:08 p.m.
Larceny,500 block S Salina St,Syracuse,Syracuse,10/6/2015,5:30 p.m.
Larceny,400 block N Salina St,Syracuse,Syracuse,10/6/2015,4:25 p.m.
Larceny,300 block N Geddes St,Syracuse,Syracuse,10/6/2015,6:40 p.m.
Larceny,300 block Seventh North St,Syracuse,Syracuse,10/6/2015,9:15 p.m.-1:00 p.m.
Larceny,700 block Teall Av,Syracuse,Syracuse,10/6/2015,10:05 p.m.-5:05 a.m.
Larceny,100 block Amidon Dr,Syracuse,Syracuse,10/6/2015,8:15 a.m.-9:00 p.m.
Robbery,500 block Hiawatha Blvd W,Syracuse,Syracuse,10/6/2015,8:30 p.m.
Vehicle theft,200 block Windemere Rd,Syracuse,Geddes,10/6/2015,4:00 a.m.-3:00 p.m.
Aggravated assault,100 block Oak St,Syracuse,Syracuse,10/5/2015,12:45 a.m.
Burglary,7400 block Henry Clay Blvd,Liverpool,Onondaga County,10/5/2015,10:30 p.m.-8:00 a.m.
Burglary,0 block Hopkins Rd,Liverpool,Onondaga County,10/5/2015,12:00 a.m.-10:00 a.m.
Burglary,300 block Garfield Av,Liverpool,Onondaga County,10/5/2015,6:00 p.m.-12:00 p.m.
Burglary,1200 block Harrison St,Syracuse,Syracuse,10/5/2015,9:00 p.m.-6:00 p.m.
Burglary,500 block University Av,Syracuse,Syracuse,10/5/2015,3:00 a.m.-9:30 a.m.
Larceny,1400 block Salt Springs Rd,DeWitt,DeWitt,10/5/2015,4:00 p.m.-5:00 p.m.
Larceny,3600 block Erie Blvd E,DeWitt,DeWitt,10/5/2015,8:00 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,10/5/2015,4:25 p.m.
Larceny,100 block Ball St,East Syracuse,DeWitt,10/5/2015,10:00 a.m.-6:00 p.m.
Larceny,100 block Upton St,East Syracuse,DeWitt,10/5/2015,12:00 p.m.-2:00 p.m.
Larceny,5000 block Saddlebrook Dr,Fayetteville,DeWitt,10/5/2015,8:00 a.m.-9:30 a.m.
Larceny,8700 block Dell Center Dr,Liverpool,Onondaga County,10/5/2015,12:01 p.m.
Larceny,1100 block N Salina St,Syracuse,Syracuse,10/5/2015,3:55 a.m.
Larceny,100 block Whedon Rd,Syracuse,Camillus,10/5/2015,8:00 p.m.-9:00 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/5/2015,12:20 p.m.
Larceny,300 block Swansea Av,Syracuse,Onondaga County,10/5/2015,4:30 p.m.-12:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/5/2015,4:30 p.m.
Larceny,3100 block Burnet Av,Syracuse,Syracuse,10/5/2015,5:45 p.m.
Larceny,2700 block Burnet Av,Syracuse,Syracuse,10/5/2015,9:30 p.m.-10:30 p.m.
Larceny,200 block W Jefferson St,Syracuse,Syracuse,10/5/2015,8:00 p.m.-11:55 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/5/2015,1:00 p.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Syracuse,10/5/2015,1:30 p.m.-11:00 p.m.
Larceny,400 block Spencer St,Syracuse,Syracuse,10/5/2015,12:00 p.m.-12:00 a.m.
Larceny,900 block James St,Syracuse,Syracuse,10/5/2015,12:00 p.m.-9:00 a.m.
Robbery,0 block Singleton Av,N Syracuse,North Syracuse,10/5/2015,5:15 p.m.-6:52 p.m.
Robbery,3300 block Burnet Av,Syracuse,Syracuse,10/5/2015,7:30 a.m.-7:34 a.m.
Robbery,200 block Carbon St,Syracuse,Syracuse,10/5/2015,11:35 p.m.
Vehicle theft,100 block Harpers Ct,DeWitt,DeWitt,10/5/2015,5:20 p.m.-5:22 p.m.
Vehicle theft,300 block Hatch St,Syracuse,Syracuse,10/5/2015,6:29 p.m.
Aggravated assault,1300 block Lodi St,Syracuse,Syracuse,10/4/2015,4:38 p.m.
Burglary,100 block Westcott St,Syracuse,Syracuse,10/4/2015,8:00 p.m.-1:00 a.m.
Burglary,600 block Hawley Av,Syracuse,Syracuse,10/4/2015,10:15 a.m.-1:04 p.m.
Burglary,200 block Roberts Av,Syracuse,Syracuse,10/4/2015,8:00 a.m.-4:08 p.m.
Burglary,700 block Park Av,Syracuse,Syracuse,10/4/2015,1:30 p.m.-7:14 p.m.
Larceny,3200 block Cold Springs Rd,Baldwinsville,Onondaga County,10/4/2015,2:15 p.m.-3:35 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/4/2015,6:24 p.m.
Larceny,3600 block Erie Blvd E,DeWitt,DeWitt,10/4/2015,11:35 a.m.
Larceny,3100 block Erie Blvd E,DeWitt,DeWitt,10/4/2015,2:44 a.m.-4:00 a.m.
Larceny,5900 block Butternut Dr,East Syracuse,DeWitt,10/4/2015,6:30 p.m.-3:30 a.m.
Larceny,2800 block Brewerton Rd,Mattydale,Onondaga County,10/4/2015,2:10 p.m.-2:25 p.m.
Larceny,2800 block Brewerton Rd,Mattydale,Onondaga County,10/4/2015,5:28 p.m.
Larceny,3800 block Brewerton Rd,North Syracuse,Onondaga County,10/4/2015,1:30 p.m.-1:35 p.m.
Larceny,400 block Churchill Av,Syracuse,Syracuse,10/4/2015,9:00 a.m.-10:00 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,10/4/2015,12:33 p.m.
Larceny,700 block Ulster St,Syracuse,Syracuse,10/4/2015,11:00 p.m.-3:00 p.m.
Larceny,1700 block Grant Blvd,Syracuse,Syracuse,10/4/2015,9:10 p.m.-9:19 p.m.
Larceny,7000 block Interstate Island Rd,Syracuse,Onondaga County,10/4/2015,12:00 a.m.-11:59 p.m.
Larceny,500 block Wendell Ter,Syracuse,Syracuse,10/4/2015,11:30 p.m.-8:05 a.m.
Larceny,900 block James St,Syracuse,Syracuse,10/4/2015,2:00 p.m.-9:00 p.m.
Robbery,500 block Butternut St,Syracuse,Syracuse,10/4/2015,6:10 a.m.
Robbery,500 block S Salina St,Syracuse,Syracuse,10/4/2015,5:12 p.m.
Aggravated assault,1100 block Park St,Syracuse,Syracuse,10/3/2015,10:13 a.m.
Aggravated assault,1400 block S State St,Syracuse,Syracuse,10/3/2015,2:57 p.m.
Aggravated assault,100 block Clifton Pl,Syracuse,Syracuse,10/3/2015,8:05 p.m.-8:14 p.m.
Aggravated assault,600 block Lodi St,Syracuse,Syracuse,10/3/2015,7:30 p.m.
Burglary,4500 block Route 80,Nedrow,Onondaga County,10/3/2015,12:00 p.m.-10:00 a.m.
Burglary,100 block Oak St,Syracuse,Syracuse,10/3/2015,4:30 a.m.
Burglary,100 block Lilac St,Syracuse,Syracuse,10/3/2015,7:18 a.m.
Burglary,200 block North Av,Syracuse,Syracuse,10/3/2015,6:00 p.m.-11:46 a.m.
Larceny,0 block E Oneida St,Baldwinsville,Baldwinsville,10/3/2015,4:00 p.m.
Larceny,0 block Cedarwood Blvd,Baldwinsville,Onondaga County,10/3/2015,10:00 a.m.-10:00 p.m.
Larceny,400 block Conifer Dr,Baldwinsville,Baldwinsville,10/3/2015,1:55 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,10/3/2015,1:05 p.m.
Larceny,3100 block Erie Blvd E,DeWitt,DeWitt,10/3/2015,1:27 p.m.-1:30 p.m.
Larceny,300 block W Manlius St,East Syracuse,DeWitt,10/3/2015,11:00 p.m.-10:21 a.m.
Larceny,100 block Mccool Av,East Syracuse,DeWitt,10/3/2015,2:20 p.m.-2:22 p.m.
Larceny,100 block Libby St,Liverpool,Onondaga County,10/3/2015,1:23 p.m.
Larceny,4000 block South Street Rd,Marcellus,Onondaga County,10/3/2015,12:00 a.m.-11:59 p.m.
Larceny,2800 block Brewerton Rd,Mattydale,Onondaga County,10/3/2015,5:56 p.m.
